#	########################################
#	##### Peptide Assembling #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./filtered.psm.txt
#	
#	pep{Run1} = ./filtered.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 1
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 28
#	Target_Proteins_Before_Filtering = 3867
#	Total_Proteins_Before_Filtering = 3895
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 25
#	Target_Proteins_After_Filtering = 2839
#	Total_Proteins_After_Filtering = 2864
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.00873
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
t0|contig-64242000000_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-64366000015_3	3	3	3	3	3.0	3.0	N/A	T
t0|contig-64366000015_4	1	2	1	2	1.0	1.0	N/A	T
t0|contig-64550000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6468000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-65000011_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-65290000009_1	3	3	4	4	4.0	4.0	N/A	T
t0|contig-6545000002_103	3	3	3	3	3.0	3.0	N/A	T
t0|contig-65586000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-65822000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-65906000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-65981000013_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-66000001_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6621000004_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6639000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6688000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-66886000000_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-67722000007_2	1	3	1	3	1.0	1.0	N/A	T
t0|contig-67944000007_1	1	6	1	9	0.3103448275862069	0.31	N/A	T
t0|contig-67977000012_4	2	2	2	2	2.0	2.0	N/A	T
t0|contig-68131000001_3	2	9	2	11	1.5714285714285714	1.57	N/A	T
t0|contig-68406000013_4	2	3	2	3	1.5	1.5	N/A	T
t0|contig-68564000006_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6913000007_4	1	4	1	4	0.4444444444444444	0.44	N/A	T
t0|contig-6930000003_2	3	3	3	3	3.0	3.0	N/A	T
t0|contig-6953000004_3	2	7	2	7	2.3333333333333335	2.33	N/A	T
t0|contig-6953000004_8	1	2	1	2	0.6666666666666666	0.67	N/A	T
t0|contig-69942000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-6997000014_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7000002_9	1	1	1	1	1.0	1.0	N/A	T
t0|contig-70243000012_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-70248000002_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7039000000_1	7	9	7	9	3.0	3.0	N/A	T
t0|contig-71000000010_1	1	1	2	2	2.0	2.0	N/A	T
t0|contig-71000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7129000006_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-71293000006_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7154000010_1	5	5	5	5	5.0	5.0	N/A	T
t0|contig-71802000007_14	1	8	1	8	0.4	0.4	N/A	T
t0|contig-7192000004_3	4	6	4	6	3.0	3.0	N/A	T
t0|contig-72272000012_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-72296000014_2	3	9	3	9	1.8	1.8	N/A	T
t0|contig-72587000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-727000001_5	3	3	3	3	3.0	3.0	N/A	T
t0|contig-7275000010_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-730000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-73054000004_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-73355000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-734000005_11	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7341000010_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-73866000004_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-73966000011_1	3	3	3	3	3.0	3.0	N/A	T
t0|contig-73976000015_3	1	3	1	3	1.0	1.0	N/A	T
t0|contig-7398000009_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7398000009_4	1	2	1	2	1.0	1.0	N/A	T
t0|contig-74150000011_1	1	9	1	13	1.8571428571428572	1.86	N/A	T
t0|contig-74707000008_1	3	9	4	14	0.32558139534883723	0.33	N/A	T
t0|contig-7495000001_6	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7547000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-75540000013_1	3	3	3	3	3.0	3.0	N/A	T
t0|contig-75757000007_1	2	3	2	3	0.13636363636363635	0.14	N/A	T
t0|contig-76448000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-76816000015_1	2	2	3	3	3.0	3.0	N/A	T
t0|contig-76895000004_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-77000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-77120000008_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-77370000006_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-78000015_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-7823000005_1	1	5	1	9	0.21428571428571427	0.21	N/A	T
t0|contig-786000012_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-78625000013_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-78752000009_2	3	3	3	3	3.0	3.0	N/A	T
t0|contig-789000006_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-79058000003_2	8	10	21	23	11.5	11.5	N/A	T
t0|contig-79058000003_3	8	8	16	16	16.0	16.0	N/A	T
t0|contig-79371000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-79826000001_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-79920000005_1	1	2	1	2	0.6666666666666666	0.67	N/A	T
t0|contig-8000013_5	2	2	2	2	2.0	2.0	N/A	T
t0|contig-8099000005_8	1	8	1	23	1.9166666666666667	1.92	N/A	T
t0|contig-81171000011_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-814000005_1	7	7	9	9	9.0	9.0	N/A	T
t0|contig-81858000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-82112000010_1	2	3	2	3	1.5	1.5	N/A	T
t0|contig-82114000004_3	2	2	2	2	2.0	2.0	N/A	T
t0|contig-82850000004_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-82922000008_5	1	1	1	1	1.0	1.0	N/A	T
t0|contig-8298000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-834000011_8	1	1	1	1	1.0	1.0	N/A	T
t0|contig-83423000012_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-83814000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-83821000001_1	1	3	1	3	1.5	1.5	N/A	T
t0|contig-84267000006_3	1	3	1	3	1.5	1.5	N/A	T
t0|contig-844000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-84692000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-84998000005_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-85289000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-85545000008_1	1	2	1	2	0.14285714285714285	0.14	N/A	T
t0|contig-857000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-858000003_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-86436000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-86634000000_2	1	3	1	13	1.1818181818181819	1.18	N/A	T
t0|contig-867000008_2	2	4	2	6	3.0	3.0	N/A	T
t0|contig-86851000003_1	3	3	4	4	4.0	4.0	N/A	T
t0|contig-86882000002_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-8714000005_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-8731000004_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-88000006_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-88016000013_2	2	2	2	2	2.0	2.0	N/A	T
t0|contig-8829000010_1	1	2	1	2	0.6666666666666666	0.67	N/A	T
t0|contig-88545000013_1	1	5	1	5	1.25	1.25	N/A	T
t0|contig-88770000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-8909000000_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-89454000010_1	1	1	4	4	4.0	4.0	N/A	T
t0|contig-895000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-90311000001_4	2	2	2	2	2.0	2.0	N/A	T
t0|contig-90426000001_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9076000003_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9125000009_1	1	3	1	3	1.0	1.0	N/A	T
t0|contig-9147000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-91921000005_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9213000002_6	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9232000004_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-92590000009_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-926000004_12	2	3	2	3	0.6	0.6	N/A	T
t0|contig-93668000012_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9377000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-94150000009_20	3	3	3	3	3.0	3.0	N/A	T
t0|contig-9440000000_5	1	4	1	4	0.3333333333333333	0.33	N/A	T
t0|contig-945000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-94965000004_3	2	2	2	2	2.0	2.0	N/A	T
t0|contig-9509000011_2	1	1	1	1	1.0	1.0	N/A	T
t0|contig-95226000001_1	1	4	1	4	0.2857142857142857	0.29	N/A	T
t0|contig-9538000009_7	1	1	1	1	1.0	1.0	N/A	T
t0|contig-95487000010_4	1	1	1	1	1.0	1.0	N/A	T
t0|contig-95896000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9605000014_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-96081000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-96118000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9615000000_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9650000010_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9667000002_3	2	2	2	2	2.0	2.0	N/A	T
t0|contig-9667000002_4	4	4	4	4	4.0	4.0	N/A	T
t0|contig-96755000015_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-97094000001_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-97118000005_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-97220000013_1	1	8	1	9	0.6923076923076923	0.69	N/A	T
t0|contig-97417000013_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-97554000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-97574000008_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9760000009_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-9779000009_3	1	1	1	1	1.0	1.0	N/A	T
t0|contig-97818000014_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-97887000011_1	2	2	2	2	2.0	2.0	N/A	T
t0|contig-983000007_1	1	1	1	1	1.0	1.0	N/A	T
t0|contig-98428000011_4	1	2	1	2	0.4	0.4	N/A	T
t0|contig-98790000011_1	1	1	1	1	1.0	1.0	N/A	T
{Rev_acetate|contig-46695000006_9,Rev_merged|37669_14,Rev_merged|4392_20,merged|17480_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{Rev_acetate|contig-73000002_1,Rev_merged|10958_12,Rev_merged|18641_2,Rev_merged|2857_4,Rev_merged|30877_14,Rev_merged|42985_3,Rev_merged|8663_74,Rev_merged|9017_10,Rev_protein|contig-128000015_3,Rev_shuffle_merged|50173_1,Rev_shuffle_t0|contig-127727000002_1,Rev_shuffle_t0|contig-1907000004_1,Rev_t0|contig-129216000014_19,Rev_t0|contig-4844000002_1,Rev_t0|contig-56538000004_2,Rev_t0|contig-80148000003_1,Rev_t0|contig-805000004_2,Rev_t0|contig-9075000005_2,Rev_t0|contig-94565000007_1,Rev_t0|contig-956000006_2,merged|19139_1,merged|19979_2,merged|22938_1,merged|2324_1,merged|25069_7,merged|28750_4,merged|29085_2,merged|37185_1,merged|40407_24,merged|41553_6,merged|47116_1,merged|53496_1,shuffle_merged|55237_66,shuffle_t0|contig-17190000006_1,shuffle_t0|contig-51833000013_1,shuffle_t0|contig-73263000010_1,t0|contig-10356000003_1,t0|contig-106575000003_1,t0|contig-124599000014_1,t0|contig-22835000011_1,t0|contig-3206000009_1,t0|contig-3619000008_1,t0|contig-4941000005_2,t0|contig-61000000_2,t0|contig-63402000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{Rev_glucose|contig-50160000012_2,Rev_merged|49729_3,merged|31096_2,merged|40845_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{Rev_glucose|contig-677000001_1,Rev_shuffle_t0|contig-39589000001_2,Rev_t0|contig-1157000014_2,Rev_t0|contig-3925000015_1,merged|34108_1,merged|35258_3,merged|7817_26,t0|contig-2249000014_2,t0|contig-3999000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{Rev_merged|19661_6,shuffle_merged|51822_1,t0|contig-109739000014_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{Rev_merged|30562_16,Rev_merged|8791_6}	1	1	1	1	1.0	1.0	{N/A,N/A}	F
{Rev_merged|31162_2,merged|36217_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{Rev_merged|36001_6,Rev_t0|contig-31559000000_1,Rev_t0|contig-606000012_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	F
{Rev_merged|38707_3,Rev_shuffle_merged|4935_1,Rev_t0|contig-2075000007_2,Rev_t0|contig-43266000000_4,t0|contig-82641000000_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{Rev_merged|40564_1,merged|32921_15}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{Rev_shuffle_acetate|contig-43081000002_3,Rev_shuffle_merged|10484_14,Rev_shuffle_merged|13416_13,Rev_shuffle_merged|17405_20,Rev_shuffle_merged|22061_14,Rev_shuffle_merged|26061_5,Rev_shuffle_merged|30735_2,Rev_shuffle_merged|3138_5,Rev_shuffle_merged|37366_1,Rev_shuffle_merged|9943_14,Rev_shuffle_t0|contig-25659000008_7,shuffle_merged|23492_16,shuffle_merged|50126_2,shuffle_t0|contig-5045000012_5,shuffle_t0|contig-79000006_2,t0|contig-2029000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{Rev_shuffle_merged|24527_2,t0|contig-7720000011_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{Rev_shuffle_merged|26651_64,t0|contig-103247000004_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{Rev_shuffle_merged|34054_1,shuffle_merged|30882_21,t0|contig-228000010_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{Rev_shuffle_merged|9545_2,lipids|contig-23415000009_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{Rev_shuffle_protein|contig-237000011_1,t0|contig-1771000005_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{Rev_shuffle_t0|contig-4457000010_1,shuffle_merged|40075_1,t0|contig-4488000014_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{Rev_shuffle_t0|contig-49386000000_2,t0|contig-17130000014_6}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-1000012_1,merged|10533_11}	2	3	2	3	1.5	1.5	{N/A,N/A}	T
{acetate|contig-1121000004_1,acetate|contig-44908000015_2,merged|3328_15,t0|contig-109595000003_3,t0|contig-94333000002_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-11359000009_1,merged|13187_1,merged|53528_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-12444000000_2,glucose|contig-35520000006_2,merged|2682_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-13725000000_3,merged|16592_5}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{acetate|contig-1468000009_4,t0|contig-7495000009_9}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-15436000003_1,merged|30960_1}	1	3	1	3	1.5	1.5	{N/A,N/A}	T
{acetate|contig-16288000000_2,acetate|contig-292000003_1,aminoacids|contig-12350000006_2,glucose|contig-49003000011_2,merged|12021_9,merged|13659_29,merged|14723_26,merged|15539_5,merged|17254_4,merged|17554_1,merged|23594_3,merged|26783_13,merged|30248_5,merged|32403_9,merged|39248_2,merged|44421_2,merged|46547_74,merged|47205_11,merged|54379_22,merged|7817_4,merged|9238_16,merged|9490_44,merged|9628_29,protein|contig-10259000015_1,protein|contig-13581000012_4,t0|contig-111369000010_1,t0|contig-118711000005_2,t0|contig-1231000006_2,t0|contig-128720000011_1,t0|contig-129204000014_12,t0|contig-129242000014_18,t0|contig-15044000000_5,t0|contig-15978000010_4,t0|contig-26497000005_6,t0|contig-2824000002_1,t0|contig-35755000001_4,t0|contig-61601000002_4,t0|contig-7453000008_1}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-16336000004_3,glucose|contig-185000008_13,glucose|contig-54154000009_7,merged|12596_3,merged|13703_19,merged|17132_13,merged|39467_1,merged|50482_3,merged|50847_24,merged|52493_6,protein|contig-393000002_3,t0|contig-55026000008_1,t0|contig-64471000008_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-17076000014_1,protein|contig-61431000011_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-17941000007_2,merged|21006_6}	1	2	1	2	1.0	1.0	{N/A,N/A}	T
{acetate|contig-17942000008_1,merged|24326_1,merged|53289_3}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{acetate|contig-200000009_1,glucose|contig-11297000015_8,glucose|contig-18533000008_4,merged|13700_7,merged|19084_5,merged|19260_1,merged|22086_3,merged|25194_6,merged|31091_3,merged|34095_4,merged|41425_12,merged|48450_1,t0|contig-56805000003_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-2089000005_1,merged|5235_82}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-21111000011_1,merged|11601_105}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-21227000002_1,merged|10503_37,merged|10676_33,merged|12903_2,merged|31638_85,merged|34510_6,merged|37686_53}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-21930000014_1,aminoacids|contig-58815000004_1,merged|28901_18,merged|45124_1,merged|46185_11,starch|contig-33613000007_1,t0|contig-117880000000_13}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-22115000014_3,merged|34653_15}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-23984000000_1,glucose|contig-50539000003_1,lipids|contig-41787000011_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-25808000001_1,merged|19622_5,merged|19646_53,merged|31638_15,merged|50218_19}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-26781000013_1,merged|1186_28}	1	2	1	2	0.6666666666666666	0.67	{N/A,N/A}	T
{acetate|contig-2701000013_10,merged|10016_13,merged|20614_1,merged|24133_4,merged|26811_19,merged|26824_5,merged|32216_1,merged|36172_32,merged|37375_5,merged|3819_22,merged|39368_8,starch|contig-16307000009_2,t0|contig-18291000013_4,t0|contig-1919000005_6,t0|contig-27359000014_2,t0|contig-4426000002_1,t0|contig-71157000005_1,t0|contig-73126000001_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-2701000013_7,merged|26824_2}	1	6	1	7	0.7777777777777778	0.78	{N/A,N/A}	T
{acetate|contig-27349000008_2,aminoacids|contig-53152000002_2,merged|40318_6}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-28462000006_2,merged|28910_10,merged|44753_2}	4	4	5	5	5.0	5.0	{N/A,N/A,N/A}	T
{acetate|contig-28595000004_3,merged|24415_7}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-28657000011_1,lipids|contig-31575000007_2,lipids|contig-37166000000_1,merged|3131_8,merged|54259_1,starch|contig-28560000004_1,t0|contig-88061000008_2}	1	2	1	2	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-2901000004_1,acetate|contig-40175000004_1,merged|52650_1}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{acetate|contig-2914000006_2,aminoacids|contig-27133000000_2,lipids|contig-6608000006_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-29271000008_1,merged|43191_2,merged|55232_7,t0|contig-128381000013_27}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A,N/A}	T
{acetate|contig-29773000002_3,merged|22850_4}	4	5	4	6	3.0	3.0	{N/A,N/A}	T
{acetate|contig-32751000003_2,aminoacids|contig-29743000009_2,aminoacids|contig-39893000003_1,merged|12827_6,merged|12963_14,merged|13711_13,merged|38997_22,merged|5671_3,merged|5769_33,t0|contig-110540000009_1,t0|contig-3330000002_1,t0|contig-3414000013_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-33080000003_3,merged|43213_1}	2	3	2	3	1.5	1.5	{N/A,N/A}	T
{acetate|contig-33209000009_4,merged|24427_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-35943000013_1,aminoacids|contig-42736000007_1,glucose|contig-5249000008_4,merged|40847_1,merged|48574_2,starch|contig-24932000010_3,t0|contig-45979000000_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-37006000006_3,merged|10152_1,merged|10518_101,merged|11959_3,merged|30874_36,merged|32150_1,merged|42417_3,t0|contig-56581000004_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-37064000006_4,merged|36770_33}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-37980000012_1,acetate|contig-43681000010_2,merged|40098_2,merged|53106_8,t0|contig-82906000011_2}	1	2	1	2	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-38642000009_2,merged|26204_12}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-39122000010_1,merged|34154_7,protein|contig-21085000009_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-39177000015_4,lipids|contig-2457000012_1,merged|50194_2,protein|contig-36658000005_1,t0|contig-8276000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-39626000014_1,merged|26204_28,protein|contig-56403000011_2}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{acetate|contig-40510000003_1,glucose|contig-38779000007_1,merged|2164_9}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-409000001_3,merged|11601_68,merged|5200_15}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-41054000008_1,lipids|contig-33853000003_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-41925000011_3,merged|13727_2,starch|contig-29292000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-41956000011_2,merged|10693_18,merged|24439_2,merged|30984_10,t0|contig-91949000014_2}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-42209000015_2,glucose|contig-46329000002_1,merged|3164_1,protein|contig-25069000006_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{acetate|contig-42401000008_2,glucose|contig-21174000006_2,merged|32403_15,merged|51180_3,merged|54379_18,protein|contig-13803000005_2}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-42483000009_2,glucose|contig-49371000009_2,t0|contig-111223000003_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-42663000012_1,lipids|contig-41027000004_1,merged|53515_1}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{acetate|contig-43451000010_1,merged|6957_9}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-44605000009_1,t0|contig-1778000002_3}	3	4	3	5	2.5	2.5	{N/A,N/A}	T
{acetate|contig-46498000014_2,merged|32854_1,merged|36607_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-46695000006_15,merged|37669_18}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
